"Step","Subsection","Problem ID","Problem","Completed","Revision","Difficulty","Problem URL","TUF Plus Solve URL","TUF Plus Editorial URL","Article URL","YouTube URL","Practice URL","Other Resources"
"Greedy Algorithms [Easy, Medium/Hard]","Easy Problems","543","Lemonade Change","No","No","Easy","https://takeuforward.org/Greedy/lemonade-change","https://takeuforward.org/plus/dsa/problems/lemonade-change?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/lemonade-change?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/Greedy/lemonade-change","https://youtu.be/n_tmibEhO6Q?si=q1NW8MfPy0QU6fIl","https://leetcode.com/problems/lemonade-change/",""
"Greedy Algorithms [Easy, Medium/Hard]","Easy Problems","545","Valid Paranthesis Checker","No","No","Hard","https://takeuforward.org/data-structure/valid-paranthesis-checker","https://takeuforward.org/plus/dsa/problems/valid-paranthesis-checker?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/valid-paranthesis-checker?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/valid-paranthesis-checker","https://youtu.be/cHT6sG_hUZI?si=XRHeyh7jOaLaTy3g","https://leetcode.com/problems/valid-parenthesis-string/",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","549","N meetings in one room","No","No","Medium","https://takeuforward.org/data-structure/n-meetings-in-one-room/","https://takeuforward.org/plus/dsa/problems/n-meetings-in-one-room?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/n-meetings-in-one-room?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/n-meetings-in-one-room/","https://youtu.be/mKfhTotEguk?si=2RELeq18mpmIIN3Q","",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","542","Jump Game - I","No","No","Easy","https://takeuforward.org/Greedy/jump-game-i","https://takeuforward.org/plus/dsa/problems/jump-game---i?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/jump-game---i?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/Greedy/jump-game-i","https://youtu.be/tZAa_jJ3SwQ?si=voKd7n9VTLDRRNzJ","https://leetcode.com/problems/jump-game/",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","595","Jump Game II","No","No","Medium","https://takeuforward.org/data-structure/jump-game-2","https://takeuforward.org/plus/dsa/problems/jump-game-ii?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/jump-game-2","https://youtu.be/7SBVnw7GSTk?si=9uUouBELh9K3m2jZ","https://leetcode.com/problems/jump-game-ii/",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","548","Minimum number of platforms required for a railway","No","No","Medium","https://takeuforward.org/data-structure/minimum-number-of-platforms-required-for-a-railway/","https://takeuforward.org/plus/dsa/problems/minimum-number-of-platforms-required-for-a-railway?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/minimum-number-of-platforms-required-for-a-railway?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/minimum-number-of-platforms-required-for-a-railway/","https://youtu.be/AsGzwR_FWok?si=165acXU_dtqOHuo9","",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","547","Job sequencing Problem","No","No","Medium","https://takeuforward.org/data-structure/job-sequencing-problem/","https://takeuforward.org/plus/dsa/problems/job-sequencing-problem?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/job-sequencing-problem?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/job-sequencing-problem/","https://youtu.be/QbwltemZbRg?si=wvcemJ5BLPlTRmkG","",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","544","Candy","No","No","Hard","https://takeuforward.org/data-structure/candy","https://takeuforward.org/plus/dsa/problems/candy?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/candy?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/candy","https://youtu.be/IIqVFvKE6RY?si=EjmuXZJNLQLUkEd7","https://leetcode.com/problems/candy/",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","551","Shortest Job First","No","No","Medium","https://takeuforward.org/Greedy/shortest-job-first-or-sjf-cpu-scheduling","https://takeuforward.org/plus/dsa/problems/shortest-job-first?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/shortest-job-first?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/Greedy/shortest-job-first-or-sjf-cpu-scheduling","https://youtu.be/3-QbX1iDbXs?si=IH8QZUblr01F7UoQ","",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","2859","Program for Least Recently Used (LRU) Page Replacement Algorithm","No","No","Medium","https://takeuforward.org/data-structure/program-for-least-recently-used-lru-page-replacement-algorithm","https://takeuforward.org/plus/dsa/problems/lru-cache?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/lru-cache?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/program-for-least-recently-used-lru-page-replacement-algorithm","","",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","546","Insert Interval","No","No","Medium","https://takeuforward.org/?s=Insert+Interval","https://takeuforward.org/plus/dsa/problems/insert-interval?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/insert-interval?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/?s=Insert+Interval","https://youtu.be/xxRE-46OCC8?si=a7aPuIw16zDx2lAa","https://leetcode.com/problems/insert-interval/",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","712","Merge Intervals","No","No","Medium","https://takeuforward.org/data-structure/merge-overlapping-sub-intervals/","https://takeuforward.org/plus/dsa/problems/merge-intervals?source=strivers-a2z-dsa-track","","https://takeuforward.org/data-structure/merge-overlapping-sub-intervals/","https://www.youtube.com/watch?v=2JzRBPFYbKE&list=PLgUwDviBIf0rPG3Ictpu74YWBQ1CaBkm2&index=6","https://leetcode.com/problems/merge-intervals/",""
"Greedy Algorithms [Easy, Medium/Hard]","Medium/Hard","550","Non-overlapping Intervals","No","No","Medium","https://takeuforward.org/data-structure/non-overlapping-intervals","https://takeuforward.org/plus/dsa/problems/non-overlapping-intervals?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/non-overlapping-intervals?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/non-overlapping-intervals","https://youtu.be/HDHQ8lAWakY?si=JVtLqboGdpUTOVjf","https://leetcode.com/problems/non-overlapping-intervals/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","2865","Introduction to Trees","No","No","Easy","https://takeuforward.org/binary-tree/introduction-to-trees/","https://takeuforward.org/plus/dsa/problems/introduction-?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/introduction-?source=strivers-a2z-dsa-track","https://takeuforward.org/binary-tree/introduction-to-trees/","https://youtu.be/_ANrF3FJm7I","",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","2864","Binary Tree Representation in Java","No","No","Easy","https://takeuforward.org/binary-tree/binary-tree-representation-in-java/","https://takeuforward.org/plus/dsa/problems/introduction-?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/introduction-?source=strivers-a2z-dsa-track","https://takeuforward.org/binary-tree/binary-tree-representation-in-java/","https://youtu.be/hyLyW7rP24I","",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","136","Pre, Post, Inorder in one traversal","No","No","Easy","https://takeuforward.org/data-structure/preorder-inorder-postorder-traversals-in-one-traversal/","https://takeuforward.org/plus/dsa/problems/pre,-post,-inorder-in-one-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/pre,-post,-inorder-in-one-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/preorder-inorder-postorder-traversals-in-one-traversal/","https://youtu.be/ySp2epYvgTE","",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","137","Preorder Traversal","No","No","Easy","https://takeuforward.org/data-structure/preorder-traversal-of-binary-tree/","https://takeuforward.org/plus/dsa/problems/preorder-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/preorder-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/preorder-traversal-of-binary-tree/","https://youtu.be/RlUu72JrOCQ","https://leetcode.com/problems/binary-tree-preorder-traversal/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","2785","Inorder Traversal of Binary Tree","No","No","Easy","https://takeuforward.org/data-structure/inorder-traversal-of-binary-tree/","https://takeuforward.org/plus/dsa/problems/inorder-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/inorder-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/inorder-traversal-of-binary-tree/","https://youtu.be/Z_NEgBgbRVI","https://leetcode.com/problems/binary-tree-inorder-traversal/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","135","Postorder Traversal","No","No","Easy","https://takeuforward.org/data-structure/iterative-postorder-traversal-of-binary-tree-using-2-stack","https://takeuforward.org/plus/dsa/problems/postorder-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/postorder-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/iterative-postorder-traversal-of-binary-tree-using-2-stack","https://youtu.be/2YBhNLodD8Q","https://leetcode.com/problems/binary-tree-postorder-traversal/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","134","Level Order Traversal","No","No","Easy","https://takeuforward.org/data-structure/level-order-traversal-of-a-binary-tree/","https://takeuforward.org/plus/dsa/problems/level-order-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/level-order-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/level-order-traversal-of-a-binary-tree/","https://youtu.be/EoAsWbO7sqg","https://leetcode.com/problems/binary-tree-level-order-traversal/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","2872","Iterative Preorder Traversal of Binary Tree","No","No","Easy","https://takeuforward.org/data-structure/iterative-preorder-traversal-of-binary-tree","https://takeuforward.org/plus/dsa/problems/preorder-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/preorder-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/iterative-preorder-traversal-of-binary-tree","https://youtu.be/Bfqd8BsPVuw","https://leetcode.com/problems/binary-tree-preorder-traversal/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","2786","Iterative Inorder Traversal of Binary Tree","No","No","Easy","https://takeuforward.org/data-structure/inorder-traversal-of-binary-tree/","https://takeuforward.org/plus/dsa/problems/inorder-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/inorder-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/inorder-traversal-of-binary-tree/","https://youtu.be/lxTGsVXjwvM","https://leetcode.com/problems/binary-tree-inorder-traversal/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","2788","Post-order Traversal of Binary Tree using 2 stack","No","No","Easy","https://takeuforward.org/data-structure/iterative-postorder-traversal-of-binary-tree-using-2-stack","https://takeuforward.org/plus/dsa/problems/postorder-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/postorder-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/iterative-postorder-traversal-of-binary-tree-using-2-stack","https://youtu.be/2YBhNLodD8Q","https://leetcode.com/problems/binary-tree-postorder-traversal/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","2787","Post-order Traversal of Binary Tree using 1 stack","No","No","Easy","https://takeuforward.org/data-structure/post-order-traversal-of-binary-tree/","https://takeuforward.org/plus/dsa/problems/postorder-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/postorder-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/post-order-traversal-of-binary-tree/","https://youtu.be/NzIGLLwZBS8","https://leetcode.com/problems/binary-tree-postorder-traversal/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Traversals","2789","Preorder, Inorder, and Postorder Traversal in one Traversal","No","No","Easy","https://takeuforward.org/data-structure/preorder-inorder-postorder-traversals-in-one-traversal/","https://takeuforward.org/plus/dsa/problems/pre,-post,-inorder-in-one-traversal?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/pre,-post,-inorder-in-one-traversal?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/preorder-inorder-postorder-traversals-in-one-traversal/","https://youtu.be/ySp2epYvgTE","",""
"Binary Trees [Traversals, Medium and Hard Problems]","Medium Problems","131","Maximum Depth in BT","No","No","Medium","https://takeuforward.org/data-structure/maximum-depth-of-a-binary-tree/","https://takeuforward.org/plus/dsa/problems/maximum-depth-in-bt?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/maximum-depth-in-bt?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/maximum-depth-of-a-binary-tree/","https://youtu.be/eD3tmO66aBA","https://leetcode.com/problems/maximum-depth-of-binary-tree/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Medium Problems","127","Check for balanced binary tree","No","No","Medium","https://takeuforward.org/data-structure/check-if-the-binary-tree-is-balanced-binary-tree/","https://takeuforward.org/plus/dsa/problems/check-for-balanced-binary-tree?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/check-for-balanced-binary-tree?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/check-if-the-binary-tree-is-balanced-binary-tree/","https://youtu.be/Yt50Jfbd8Po","https://leetcode.com/problems/balanced-binary-tree/",""
"Binary Trees [Traversals, Medium and Hard Problems]","Medium Problems","130","Diameter of Binary Tree","No","No","Easy","https://takeuforward.org/data-structure/calculate-the-diameter-of-a-binary-tree/","https://takeuforward.org/plus/dsa/problems/diameter-of-binary-tree?source=strivers-a2z-dsa-track","https://takeuforward.org/plus/dsa/problems/diameter-of-binary-tree?tab=editorial&source=strivers-a2z-dsa-track","https://takeuforward.org/data-structure/calculate-the-diameter-of-a-binary-tree/","https://youtu.be/Rezetez59Nk","https://leetcode.com/problems/diameter-of-binary-tree/",""
